Date,SPX INDEX,INDU INDEX,CCMP INDEX,RTY INDEX,BCOM INDEX,GBPUSD,CADUSD,AUDUSD,CHFUSD,EURUSD,JPYUSD,NOKUSD,NZDUSD,US2Y,US10Y,US5Y,US30Y,SEKUSD,GOLD,CRB
2018-07-23,2806.98,25044.29,7841.873,1698.414,83.6367,1.3101,0.7591,0.7381,1.0075,1.1692,0.008981,0.122,0.6786,2.6287,2.9541,2.8176,3.091,0.112881,1224.95,432.14
2018-07-20,2801.83,25058.12,7820.198,1696.808,83.683,1.3136,0.7609,0.7415,1.0076,1.1724,0.008974,0.1223,0.6809,2.5931,2.8931,2.7645,3.0258,0.113025,1228.75,432.04
2018-07-19,2804.49,25064.5,7825.296,1701.311,83.0658,1.3014,0.7536,0.7361,1.0008,1.1642,0.008891,0.1214,0.6743,2.5907,2.838,2.7336,2.9585,0.1122,1217.55,430.58
2018-07-18,2815.62,25199.29,7854.444,1691.869,83.1195,1.3069,0.7594,0.7398,1.001,1.1639,0.008862,0.1224,0.6794,2.6093,2.8692,2.7676,2.9857,0.1128,1224.5,431.77
2018-07-17,2809.55,25119.89,7855.118,1687.264,82.8235,1.3115,0.7581,0.7389,0.9999,1.1661,0.008859,0.1227,0.6783,2.6154,2.86,2.7625,2.9694,0.113115,1232.8,432.46
2018-07-16,2798.43,25064.36,7805.719,1678.544,82.8425,1.3235,0.7612,0.7419,1.0032,1.1711,0.008905,0.1234,0.6777,2.5966,2.8582,2.7522,2.9616,0.113332,1241.1,432.95
2018-07-13,2801.31,25019.41,7825.976,1687.079,83.8306,1.3222,0.76,0.7424,0.9983,1.1685,0.0089,0.1232,0.6753,2.578,2.8271,2.7249,2.9315,0.11255,1241.7,435.05
2018-07-12,2798.29,24924.89,7823.916,1690.277,84.0096,1.3206,0.7602,0.7408,0.9976,1.1672,0.008886,0.1233,0.6782,2.5859,2.8454,2.7468,2.9462,0.112782,1245.9,436.1
2018-07-11,2774.02,24700.45,7716.611,1683.662,83.4448,1.3205,0.757,0.7366,1.0041,1.1674,0.008927,0.1233,0.6759,2.5776,2.8491,2.7502,2.9524,0.113347,1251.4,434.89
2018-07-10,2793.84,24919.66,7759.198,1695.618,85.763,1.3276,0.7626,0.7459,1.0081,1.1744,0.009009,0.1247,0.6838,2.5693,2.8491,2.7467,2.9555,0.114406,1254.0,438.66
2018-07-09,2784.17,24776.59,7756.201,1704.603,86.1289,1.326,0.7629,0.7467,1.0085,1.1751,0.009022,0.1246,0.6837,2.559,2.8564,2.7484,2.964,0.114617,1262.05,438.05
2018-07-06,2759.82,24456.48,7688.387,1694.054,86.2079,1.3283,0.764,0.743,1.0103,1.1746,0.009053,0.1245,0.6828,2.5365,2.8217,2.7178,2.9293,0.114613,1255.35,436.81
2018-07-05,2736.61,24356.74,7586.426,1679.482,85.5303,1.3222,0.7615,0.7387,1.0066,1.1691,0.009037,0.1241,0.6785,2.5507,2.8291,2.7279,2.9447,0.114071,1255.5,436.22
2018-07-03,2713.22,24174.82,7502.673,1660.42,85.925,1.3193,0.7611,0.7386,1.0076,1.1658,0.009042,0.123,0.6756,2.5242,2.8309,2.7211,2.9586,0.113259,1251.75,437.34
2018-07-02,2726.71,24307.18,7567.687,1655.086,85.7301,1.3143,0.7582,0.734,1.0065,1.1639,0.009017,0.1223,0.6716,2.5485,2.8711,2.7548,2.9929,0.111538,1247.8,437.86
2018-06-29,2718.37,24271.41,7510.304,1643.069,87.4095,1.3207,0.7614,0.7405,1.0096,1.1684,0.009034,0.1227,0.6768,2.5282,2.8601,2.7378,2.989,0.111771,1250.45,439.11
2018-06-28,2716.31,24216.05,7503.683,1645.017,86.7896,1.3078,0.7547,0.7352,1.0026,1.1569,0.009051,0.1221,0.6759,2.5101,2.8365,2.7142,2.9657,0.110872,1251.55,437.2
2018-06-27,2699.63,24117.59,7445.085,1640.454,87.1417,1.3113,0.7495,0.734,1.0029,1.1554,0.00907,0.122,0.6791,2.504,2.8256,2.6952,2.9673,0.111399,1254.6,438.33
2018-06-26,2723.06,24283.11,7561.627,1668.527,86.5277,1.3225,0.7514,0.7394,1.009,1.1648,0.009088,0.123,0.6862,2.5329,2.8766,2.7463,3.0251,0.11259,1260.3,439.42
2018-06-25,2717.07,24252.8,7532.006,1657.51,86.1721,1.3281,0.7521,0.7414,1.0132,1.1704,0.00911,0.1234,0.6903,2.5329,2.8803,2.7515,3.0244,0.113035,1268.7,440.3
2018-06-22,2754.88,24580.89,7692.817,1685.577,87.3203,1.3261,0.754,0.744,1.0122,1.1651,0.009093,0.1235,0.6908,2.5412,2.8949,2.7668,3.0394,0.112927,1269.15,443.21
2018-06-21,2749.76,24461.7,7712.952,1688.95,86.4193,1.324,0.751,0.7379,1.0081,1.1604,0.009093,0.123,0.6869,2.5369,2.8967,2.7668,3.0441,0.112439,1266.15,444.11
2018-06-20,2767.32,24657.8,7781.515,1706.985,86.7779,1.3172,0.7513,0.7368,1.0039,1.1572,0.009062,0.1223,0.6878,2.5659,2.9389,2.8077,3.0775,0.112582,1274.2,445.16
2018-06-19,2762.59,24700.21,7725.585,1693.446,86.5778,1.3174,0.7527,0.7381,1.0057,1.159,0.009086,0.1222,0.6901,2.5452,2.8967,2.7702,3.0323,0.112441,1276.15,443.83
2018-06-18,2773.75,24987.47,7747.025,1692.46,87.6264,1.3245,0.7575,0.7423,1.0048,1.1623,0.009046,0.1231,0.6942,2.5492,2.9169,2.7906,3.0489,0.113449,1281.55,446.95
2018-06-15,2779.66,25090.48,7746.378,1683.908,87.7026,1.3278,0.7573,0.7442,1.0024,1.161,0.009037,0.1227,0.6949,2.5471,2.9205,2.7974,3.0465,0.113826,1285.25,449.96
2018-06-14,2782.49,25175.31,7761.042,1684.725,89.2162,1.3262,0.763,0.7478,1.0029,1.1568,0.009039,0.1229,0.6977,2.5635,2.9351,2.8059,3.0545,0.114369,1302.75,450.94
2018-06-13,2775.63,25201.2,7695.699,1676.537,89.9678,1.3376,0.7702,0.7578,1.0147,1.1791,0.009063,0.1248,0.7024,2.5675,2.9663,2.8297,3.0863,0.116189,1296.15,451.35
2018-06-12,2786.85,25320.73,7703.794,1682.299,89.8981,1.3372,0.7683,0.7573,1.0134,1.1745,0.00906,0.1242,0.7007,2.5387,2.9608,2.8093,3.0935,0.115653,1298.65,451.96
2018-06-11,2782.0,25322.31,7659.925,1674.678,89.6466,1.3379,0.7704,0.7609,1.0149,1.1784,0.009088,0.1243,0.7026,2.5202,2.9516,2.7957,3.0936,0.115448,1299.6,450.01
2018-06-08,2779.03,25316.53,7645.511,1672.49,89.9754,1.3405,0.7735,0.7601,1.0148,1.1769,0.009129,0.1241,0.7034,2.4977,2.9461,2.7838,3.0896,0.114861,1298.25,450.3
2018-06-07,2770.37,25241.41,7635.07,1667.775,90.0453,1.3423,0.7709,0.7624,1.0199,1.18,0.009116,0.1241,0.7028,2.4876,2.9204,2.7634,3.068,0.114935,1297.25,447.02
2018-06-06,2772.35,25146.39,7689.243,1675.949,89.7651,1.3413,0.7726,0.7667,1.0138,1.1774,0.009076,0.1238,0.7033,2.5161,2.9717,2.8091,3.1217,0.114488,1300.1,446.27
2018-06-05,2748.8,24799.98,7637.863,1664.625,89.6956,1.3393,0.7711,0.7616,1.0156,1.1718,0.009108,0.1233,0.7023,2.4918,2.9277,2.7685,3.084,0.114293,1292.05,443.97
2018-06-04,2746.87,24813.69,7606.459,1653.37,89.4298,1.3313,0.7734,0.7648,1.0124,1.1699,0.009106,0.1232,0.7029,2.5161,2.9424,2.7939,3.0848,0.114192,1295.45,443.49
2018-06-01,2734.62,24635.21,7554.332,1647.983,90.4524,1.3346,0.772,0.7569,1.0121,1.1659,0.00913,0.1221,0.6982,2.4716,2.9022,2.7483,3.0506,0.113317,1294.6,445.63
2018-05-31,2705.27,24415.84,7442.117,1633.609,90.7159,1.3298,0.7717,0.7568,1.0144,1.1693,0.00919,0.1223,0.7001,2.4274,2.8586,2.6962,3.0253,0.113451,1305.35,446.27
2018-05-30,2724.01,24667.78,7462.454,1647.989,90.7204,1.3286,0.7768,0.7575,1.011,1.1665,0.009182,0.1222,0.6988,2.4115,2.855,2.6811,3.0269,0.113503,1300.7,445.87
2018-05-29,2689.86,24361.45,7396.594,1623.649,90.2764,1.3249,0.768,0.7505,1.0088,1.154,0.009194,0.1207,0.6903,2.3191,2.781,2.5841,2.9745,0.111622,1295.5,445.48
2018-05-25,2721.33,24753.09,7433.854,1626.928,90.9191,1.3309,0.7707,0.7548,1.0105,1.1651,0.009141,0.1223,0.6917,2.4758,2.9313,2.7652,3.092,0.114021,1303.5,444.76
2018-05-24,2727.76,24811.76,7424.429,1628.222,91.5113,1.338,0.7763,0.7576,1.0085,1.172,0.009153,0.1235,0.6927,2.5081,2.977,2.8141,3.125,0.114146,1304.85,444.76
2018-05-23,2733.29,24886.81,7425.956,1627.609,91.5724,1.3347,0.779,0.756,1.0042,1.1697,0.009085,0.1236,0.6917,2.5282,2.9935,2.8249,3.1517,0.114148,1289.0,445.23
2018-05-22,2724.44,24834.41,7378.455,1625.237,91.4178,1.3432,0.7801,0.7576,1.0073,1.1779,0.009018,0.1241,0.6934,2.568,3.0597,2.8968,3.2048,0.115069,1293.05,445.98
2018-05-21,2733.01,25013.29,7394.036,1637.442,90.9729,1.3427,0.7819,0.7582,1.0027,1.1791,0.009005,0.1242,0.6946,2.5656,3.0596,2.895,3.2015,0.11531,1288.35,445.3
2018-05-18,2712.97,24715.09,7354.339,1626.629,90.4135,1.3469,0.7761,0.7511,1.0021,1.1772,0.009029,0.1232,0.6907,2.5467,3.0559,2.8881,3.1974,0.114253,1288.3,444.84
2018-05-17,2720.13,24713.98,7382.473,1625.29,90.3074,1.3516,0.7808,0.7511,0.9984,1.1795,0.009028,0.1232,0.6878,2.5647,3.1112,2.9359,3.2462,0.114497,1289.5,443.39
2018-05-16,2722.46,24768.93,7398.295,1616.367,90.1813,1.3486,0.7819,0.7516,0.9988,1.1808,0.009058,0.1238,0.6896,2.5851,3.0964,2.9392,3.2172,0.114885,1291.25,443.55
2018-05-15,2711.45,24706.41,7351.627,1600.34,90.1228,1.3502,0.7766,0.7472,0.9987,1.1838,0.009062,0.1231,0.6862,2.5745,3.0723,2.9186,3.2007,0.115131,1295.0,442.25
2018-05-14,2730.13,24899.41,7411.315,1600.344,90.3688,1.3556,0.7805,0.7526,0.9995,1.1927,0.00912,0.1245,0.6913,2.5475,3.0024,2.8621,3.1347,0.115708,1319.85,443.62
2018-05-11,2727.72,24831.17,7402.883,1606.792,90.0377,1.3542,0.7815,0.7543,0.9997,1.1943,0.009142,0.125,0.6969,2.5349,2.9695,2.8382,3.1041,0.116287,1324.35,443.64
2018-05-10,2723.07,24739.53,7404.975,1603.713,90.5536,1.3519,0.7833,0.7532,0.9969,1.1915,0.009141,0.125,0.6962,2.5302,2.9622,2.8296,3.1082,0.115592,1318.8,444.07
2018-05-09,2697.79,24542.54,7339.905,1596.053,90.1004,1.3547,0.778,0.7463,0.9948,1.1851,0.009112,0.1238,0.6987,2.53,3.0042,2.8398,3.1618,0.114885,1313.85,445.11
2018-05-08,2671.92,24360.21,7266.902,1586.392,89.5833,1.3547,0.7721,0.7455,0.9983,1.1864,0.009164,0.1228,0.6971,2.5094,2.976,2.8143,3.1295,0.113399,1306.6,444.07
2018-05-04,2663.42,24262.51,7209.618,1565.603,89.9896,1.3531,0.7785,0.7539,1.0,1.196,0.009165,0.1241,0.702,2.4969,2.9497,2.7837,3.1221,0.11363,1309.4,446.43
2018-05-03,2629.73,23930.15,7088.151,1546.558,89.6717,1.3575,0.7784,0.7532,1.0023,1.1988,0.009158,0.1243,0.7042,2.4762,2.9458,2.7803,3.1213,0.113483,1315.05,446.49
2018-05-02,2635.67,23924.98,7100.896,1554.914,89.4942,1.3576,0.7762,0.7493,1.0011,1.1951,0.009104,0.1231,0.6995,2.4882,2.9663,2.7955,3.146,0.112153,1304.2,445.94
2018-05-01,2654.8,24099.05,7130.704,1550.342,89.3671,1.3614,0.7782,0.749,1.0034,1.1993,0.009102,0.1236,0.7005,2.5042,2.9644,2.8124,3.1287,0.113009,1307.1,446.5
2018-04-30,2648.05,24163.15,7066.266,1541.884,89.593,1.3763,0.7786,0.753,1.0094,1.2078,0.009146,0.1248,0.7035,2.4879,2.9531,2.7972,3.1237,0.1143,1313.2,445.1
2018-04-27,2669.91,24311.19,7119.799,1556.236,89.3829,1.3781,0.7795,0.7581,1.0124,1.213,0.00917,0.1256,0.7085,2.4838,2.9568,2.8006,3.1245,0.115521,1321.5,441.74
2018-04-26,2666.94,24322.34,7118.677,1557.895,89.4003,1.3919,0.7768,0.7554,1.011,1.2103,0.009149,0.1251,0.7062,2.4817,2.9809,2.8124,3.1642,0.115436,1320.7,446.29
2018-04-25,2639.4,24083.83,7003.737,1550.467,89.2481,1.3932,0.7784,0.7565,1.0171,1.2161,0.009139,0.1254,0.7069,2.4878,3.0259,2.8366,3.2068,0.11675,1321.65,447.17
2018-04-24,2634.56,24024.13,7007.353,1553.281,89.0806,1.3978,0.7792,0.7604,1.0215,1.2233,0.00919,0.1266,0.712,2.4746,2.9995,2.826,3.1825,0.117522,1328.85,444.9
2018-04-23,2670.29,24448.69,7128.602,1562.12,89.1948,1.394,0.7783,0.7605,1.0223,1.2209,0.009199,0.1268,0.7148,2.4764,2.9752,2.8207,3.1443,0.117374,1324.3,444.41
2018-04-20,2670.14,24462.94,7146.126,1564.124,89.8496,1.4,0.7834,0.7672,1.0257,1.2288,0.009289,0.1278,0.7207,2.4573,2.9602,2.7999,3.1451,0.11839,1336.75,445.63
2018-04-19,2693.13,24664.89,7238.056,1573.818,89.9702,1.4087,0.7892,0.773,1.0295,1.2345,0.009314,0.1283,0.7272,2.4275,2.9098,2.7549,3.0983,0.118981,1348.6,445.53
2018-04-18,2708.64,24748.07,7295.236,1583.562,90.4564,1.4203,0.7919,0.7784,1.0323,1.2374,0.009325,0.1288,0.7319,2.4293,2.8728,2.7309,3.0601,0.118977,1351.45,444.35
2018-04-17,2706.39,24786.63,7281.099,1579.802,89.0157,1.4288,0.7967,0.7766,1.0349,1.237,0.009346,0.1288,0.7342,2.394,2.8285,2.6881,3.0198,0.118986,1342.1,440.79
2018-04-16,2677.84,24573.04,7156.285,1563.033,89.0339,1.4339,0.7959,0.7781,1.0417,1.238,0.009336,0.1286,0.7363,2.3773,2.8267,2.6795,3.0246,0.118806,1349.35,439.93
2018-04-13,2656.3,24360.14,7106.65,1549.509,89.2762,1.4238,0.7931,0.7764,1.0394,1.2331,0.009315,0.1286,0.7365,2.3566,2.8267,2.6726,3.027,0.118011,1343.7,439.73
2018-04-12,2663.99,24483.05,7140.248,1557.326,89.0947,1.4228,0.7944,0.7754,1.0392,1.2327,0.009316,0.1287,0.7376,2.348,2.8358,2.6707,3.0431,0.118945,1341.35,440.63
2018-04-11,2642.19,24189.45,7069.026,1546.805,89.2491,1.4177,0.795,0.7755,1.0442,1.2367,0.009364,0.1288,0.736,2.307,2.7808,2.6129,2.9951,0.120115,1350.75,440.65
2018-04-10,2656.87,24408.0,7094.3,1543.433,88.8005,1.4176,0.7937,0.7761,1.045,1.2356,0.009328,0.1283,0.7362,2.3069,2.8009,2.6247,3.0214,0.120464,1338.95,440.13
2018-04-09,2613.16,23979.1,6950.344,1514.463,88.0136,1.4131,0.7876,0.7697,1.0458,1.2321,0.009365,0.1284,0.7306,2.2783,2.779,2.5976,3.0118,0.119634,1331.95,439.3
2018-04-06,2604.47,23932.76,6915.111,1513.297,86.9381,1.4092,0.7823,0.7684,1.0426,1.2281,0.009352,0.1277,0.7263,2.2661,2.7735,2.5858,3.0182,0.119171,1331.2,436.43
2018-04-05,2662.84,24505.22,7076.552,1542.927,87.1757,1.4003,0.7842,0.7684,1.038,1.224,0.009312,0.1277,0.7277,2.3026,2.832,2.638,3.073,0.118792,1327.7,436.63
2018-04-04,2644.69,24264.3,7042.107,1531.665,86.6218,1.4079,0.7831,0.7716,1.0408,1.2278,0.009365,0.1278,0.7305,2.2924,2.8027,2.6193,3.0359,0.119037,1337.3,434.96
2018-04-03,2614.45,24033.36,6941.282,1512.155,87.0085,1.4057,0.7809,0.7685,1.0431,1.227,0.00938,0.1276,0.7256,2.2782,2.7753,2.5957,3.011,0.119174,1333.45,437.25
2018-03-29,2640.87,24103.11,7063.445,1529.427,87.4729,1.4018,0.7762,0.7678,1.0455,1.23,0.009395,0.1275,0.7234,2.2661,2.7389,2.562,2.9737,0.119622,1323.85,436.88
2018-03-28,2605.0,23848.42,6949.227,1513.031,86.7627,1.4077,0.7738,0.7662,1.0454,1.2308,0.009359,0.1272,0.7212,2.2842,2.7807,2.5956,3.0214,0.119744,1332.45,436.09
2018-03-27,2612.62,23857.71,7008.806,1513.566,87.258,1.4157,0.7759,0.7679,1.0562,1.2403,0.009494,0.1296,0.7274,2.2641,2.7753,2.567,3.0286,0.121495,1341.45,436.14
2018-03-26,2658.55,24202.6,7220.543,1543.717,87.2526,1.4229,0.7787,0.7748,1.0576,1.2444,0.009487,0.1302,0.7298,2.2704,2.852,2.6401,3.0859,0.122117,1352.4,437.22
2018-03-23,2588.26,23533.2,6992.666,1510.083,87.4415,1.4132,0.7754,0.7699,1.0557,1.2353,0.009547,0.1289,0.7233,2.2538,2.8135,2.5993,3.0608,0.12125,1346.6,439.02
2018-03-22,2643.69,23957.89,7166.677,1543.872,87.1029,1.4096,0.7729,0.7693,1.0536,1.2302,0.009498,0.129,0.7207,2.2786,2.8244,2.6231,3.0624,0.121114,1329.15,439.3
2018-03-21,2711.93,24682.31,7345.285,1579.303,87.41,1.4141,0.775,0.7765,1.0531,1.2338,0.00943,0.1299,0.7228,2.3055,2.883,2.6741,3.1186,0.122196,1321.35,440.42
2018-03-20,2716.94,24727.27,7364.302,1570.405,86.7228,1.3998,0.765,0.7683,1.0454,1.2242,0.009386,0.1291,0.7184,2.3448,2.8959,2.6962,3.1301,0.121624,1311.0,440.16
2018-03-19,2712.92,24610.91,7344.244,1570.562,86.5238,1.4024,0.7647,0.7718,1.0515,1.2335,0.009426,0.1295,0.7244,2.3075,2.8555,2.6553,3.0859,0.122399,1312.4,441.07
2018-03-16,2752.01,24946.51,7481.988,1586.048,87.3633,1.3942,0.7635,0.7713,1.0501,1.229,0.009435,0.1296,0.7218,2.2909,2.8445,2.6418,3.077,0.12204,1310.1,443.61
2018-03-15,2747.33,24873.66,7481.742,1576.618,87.3169,1.3937,0.7661,0.7798,1.051,1.2305,0.009404,0.1296,0.7278,2.2846,2.828,2.6249,3.0584,0.122247,1318.75,445.49
2018-03-14,2749.48,24758.12,7496.811,1584.311,87.6738,1.3962,0.7719,0.7877,1.0583,1.2368,0.009405,0.1294,0.7332,2.258,2.817,2.6097,3.0568,0.122203,1323.55,446.2
2018-03-13,2765.31,25007.03,7511.012,1592.052,87.8767,1.3962,0.7713,0.786,1.0593,1.239,0.009383,0.1293,0.7325,2.2539,2.8426,2.6181,3.0981,0.121703,1322.75,446.61
2018-03-12,2783.02,25178.61,7588.325,1601.056,87.6662,1.3906,0.7786,0.7873,1.0553,1.2334,0.009397,0.1291,0.7296,2.262,2.8681,2.635,3.1292,0.121337,1319.15,445.49
2018-03-09,2786.57,25335.74,7560.811,1597.142,87.9546,1.385,0.7806,0.7844,1.0511,1.2307,0.009362,0.1285,0.728,2.258,2.8938,2.6502,3.158,0.121277,1320.6,445.18
2018-03-08,2738.97,24895.21,7427.946,1571.965,87.5878,1.3811,0.7754,0.7789,1.0514,1.2312,0.009414,0.1276,0.7264,2.2498,2.8571,2.63,3.1218,0.121016,1321.0,447.07
2018-03-07,2726.8,24801.36,7396.649,1574.533,88.0368,1.3896,0.7745,0.7825,1.0599,1.2411,0.009428,0.128,0.7283,2.2519,2.8827,2.6485,3.1498,0.121501,1329.4,444.58
2018-03-06,2728.12,24884.12,7372.007,1562.204,89.0069,1.3888,0.7766,0.7829,1.0631,1.2404,0.009424,0.1285,0.729,2.2499,2.8863,2.6536,3.1531,0.12187,1331.4,445.12
2018-03-05,2720.94,24874.76,7330.705,1546.048,88.7022,1.3849,0.7714,0.7765,1.0639,1.2336,0.009416,0.1279,0.7226,2.2378,2.8808,2.6451,3.1531,0.121032,1320.4,445.59
2018-03-02,2691.25,24538.06,7257.867,1533.172,88.1477,1.3802,0.7762,0.776,1.0666,1.2317,0.009457,0.1285,0.7236,2.2418,2.8643,2.6283,3.1398,0.121234,1322.3,444.11
2018-03-01,2677.67,24608.98,7180.562,1507.388,88.2028,1.3776,0.779,0.7756,1.0618,1.2267,0.009413,0.1275,0.7249,2.2117,2.8078,2.5797,3.0834,0.121228,1307.75,444.22
2018-02-28,2713.83,25029.2,7273.009,1512.446,88.1409,1.376,0.7793,0.7762,1.0587,1.2194,0.009374,0.1265,0.7212,2.25,2.8606,2.6401,3.1242,0.12061,1317.85,443.89
2018-02-27,2744.28,25410.03,7330.354,1536.474,88.5909,1.3909,0.7827,0.7789,1.0651,1.2233,0.009317,0.1271,0.7235,2.26,2.8934,2.6603,3.1588,0.121573,1325.75,443.28
2018-02-26,2779.6,25709.27,7421.463,1559.332,89.0401,1.3968,0.7883,0.7855,1.0661,1.2317,0.009351,0.1279,0.7303,2.2219,2.8623,2.6099,3.153,0.122681,1333.5,444.32
2018-02-23,2747.3,25309.99,7337.391,1549.186,88.6922,1.3971,0.7916,0.7843,1.0681,1.2295,0.009356,0.1274,0.7302,2.238,2.866,2.6183,3.1555,0.122369,1327.95,442.97
2018-02-22,2703.96,24962.48,7210.085,1529.987,88.6675,1.3956,0.7871,0.7846,1.0719,1.233,0.009367,0.1274,0.7342,2.246,2.9207,2.6552,3.2062,0.12321,1328.35,442.46
2018-02-21,2701.33,24797.78,7218.228,1531.836,88.2742,1.3918,0.7872,0.7804,1.065,1.2284,0.009279,0.1271,0.7319,2.2661,2.95,2.6858,3.2204,0.123158,1330.5,442.13
2018-02-20,2716.26,24964.75,7234.308,1529.992,88.0035,1.3996,0.7907,0.7883,1.0682,1.2337,0.009317,0.1275,0.7348,2.2187,2.8896,2.6446,3.153,0.123506,1339.85,441.18
2018-02-16,2732.22,25219.38,7239.465,1543.551,88.2043,1.4026,0.7969,0.7905,1.0782,1.2406,0.00941,0.1285,0.7386,2.1895,2.8749,2.6291,3.1316,0.125501,1352.1,441.92
2018-02-15,2731.2,25200.37,7256.43,1537.197,88.2377,1.4099,0.8013,0.7945,1.0846,1.2506,0.009424,0.1288,0.7407,2.1844,2.9095,2.6508,3.1637,0.126118,1352.45,440.89
2018-02-14,2698.63,24893.49,7143.615,1522.096,87.9944,1.3999,0.8005,0.7926,1.076,1.2451,0.009345,0.1283,0.7366,2.1636,2.9022,2.6319,3.162,0.125703,1336.25,441.07
2018-02-13,2662.94,24640.45,7013.51,1494.95,86.7893,1.3894,0.7942,0.7859,1.0696,1.2352,0.009275,0.1269,0.7274,2.104,2.8294,2.5418,3.1111,0.124573,1325.35,439.5
2018-02-12,2656.0,24601.27,6981.964,1490.981,86.3257,1.3838,0.7951,0.7862,1.0646,1.2292,0.009203,0.1263,0.7264,2.0753,2.8585,2.5587,3.1439,0.124,1322.3,439.26
2018-02-09,2619.55,24190.9,6874.491,1477.836,85.6442,1.3827,0.7948,0.7813,1.0643,1.2252,0.00919,0.1256,0.7255,2.0732,2.8512,2.5433,3.1596,0.123746,1314.1,438.4
2018-02-08,2581.0,23860.46,6777.159,1463.793,87.0087,1.3913,0.7935,0.7781,1.0683,1.2247,0.009196,0.1262,0.7218,2.1034,2.824,2.538,3.1293,0.123192,1315.45,440.88
2018-02-07,2681.66,24893.35,7051.983,1507.969,87.148,1.3881,0.7957,0.7823,1.06,1.2264,0.009146,0.1265,0.7239,2.1235,2.8359,2.5565,3.1139,0.123733,1324.65,442.03
2018-02-06,2695.14,24912.77,7115.882,1507.168,88.1673,1.3949,0.8004,0.7906,1.0683,1.2377,0.009128,0.1279,0.7342,2.1051,2.8016,2.5396,3.0659,0.125761,1331.4,443.15
2018-02-05,2648.94,24345.75,6967.526,1491.089,88.5135,1.3959,0.7975,0.7878,1.0733,1.2367,0.009165,0.1276,0.7265,2.0241,2.7056,2.4369,3.006,0.125325,1333.6,442.6
2018-02-02,2762.13,25520.96,7240.946,1547.273,89.1213,1.4118,0.8047,0.7931,1.0738,1.2463,0.009078,0.1292,0.73,2.1413,2.8411,2.5883,3.0868,0.126485,1331.15,443.46
2018-02-01,2821.98,26186.71,7385.863,1579.866,89.8659,1.4264,0.8152,0.8039,1.0794,1.251,0.00914,0.1308,0.7397,2.1609,2.7896,2.5712,3.0241,0.127487,1341.35,443.38
2018-01-31,2823.81,26149.39,7411.482,1574.982,89.8001,1.4191,0.8121,0.8055,1.0738,1.2414,0.009159,0.1296,0.7365,2.1406,2.705,2.5139,2.9348,0.126886,1345.05,443.44
2018-01-30,2822.43,26076.89,7402.482,1582.817,90.2823,1.4147,0.8105,0.8083,1.0703,1.2402,0.009193,0.1295,0.7331,2.1243,2.7199,2.5054,2.9706,0.126728,1344.9,442.85
2018-01-29,2853.53,26439.48,7466.505,1598.109,90.6277,1.4074,0.8104,0.8094,1.0666,1.2383,0.009178,0.1297,0.7323,2.1163,2.6936,2.4903,2.9421,0.126714,1343.85,441.54
2018-01-26,2872.87,26616.71,7505.772,1608.058,90.7999,1.416,0.8118,0.811,1.0709,1.2427,0.009208,0.1301,0.735,2.1163,2.6599,2.4702,2.9114,0.127106,1353.15,439.95
2018-01-25,2839.25,26392.79,7411.164,1601.669,90.459,1.4142,0.8081,0.8026,1.0625,1.2396,0.00914,0.1292,0.7325,2.0842,2.617,2.42,2.8809,0.126226,1354.95,439.04
2018-01-24,2837.54,26252.12,7415.059,1599.611,90.4641,1.4242,0.8099,0.8062,1.0576,1.2408,0.009156,0.1291,0.7337,2.0762,2.6465,2.4343,2.9283,0.126133,1353.7,438.83
2018-01-23,2839.13,26210.81,7460.289,1610.706,89.1564,1.4,0.8052,0.8,1.0442,1.2299,0.009066,0.1278,0.7355,2.0403,2.6131,2.412,2.8945,0.124875,1333.4,437.32
2018-01-22,2832.97,26214.6,7408.032,1605.165,88.8092,1.3987,0.8036,0.8017,1.0396,1.2262,0.009014,0.1273,0.7328,2.0608,2.65,2.4476,2.913,0.124703,1332.6,438.39
2018-01-19,2810.3,26071.72,7336.38,1597.628,88.5425,1.3858,0.8004,0.7995,1.0378,1.2222,0.009023,0.1272,0.7277,2.0647,2.6592,2.4491,2.9331,0.124228,1334.95,437.02
2018-01-18,2798.03,26017.81,7296.047,1576.729,88.6943,1.3894,0.8054,0.8001,1.0428,1.2238,0.009001,0.1275,0.7301,2.0434,2.6256,2.418,2.9033,0.124711,1332.2,436.95
2018-01-17,2802.56,26115.65,7298.279,1586.658,88.7962,1.3831,0.8043,0.797,1.0356,1.2186,0.008986,0.1269,0.7273,2.0431,2.5904,2.4043,2.857,0.124213,1335.65,437.96
2018-01-16,2776.42,25792.86,7223.686,1572.97,88.4507,1.3792,0.8042,0.7961,1.0422,1.226,0.009054,0.127,0.7268,2.0142,2.5371,2.3517,2.8254,0.12435,1333.85,438.88
2018-01-12,2786.24,25803.19,7261.062,1591.972,88.7565,1.3728,0.8025,0.7917,1.0337,1.2202,0.009006,0.1263,0.7242,1.9976,2.5462,2.3465,2.8491,0.124259,1326.8,439.79
2018-01-11,2767.56,25574.73,7211.777,1586.787,88.3059,1.3538,0.7988,0.7892,1.0247,1.2032,0.008987,0.1248,0.7261,1.9786,2.5367,2.3259,2.8673,0.122965,1323.05,441.41
2018-01-10,2748.23,25369.13,7153.572,1559.801,88.2393,1.3507,0.797,0.7843,1.0221,1.1948,0.008974,0.1238,0.7198,1.9724,2.5568,2.3291,2.8984,0.121928,1319.75,441.15
